law_id,type,title,kana,effective_date
423M60000100120,府省令,平成二十三年度における子ども手当の支給等に関する特別措置法施行規則,へいせいにじゅうさんねんどにおけるこどもてあてのしきゅうとうにかんするとくべつそちほうしこうきそく,令和五年四月一日
423M60000100144,府省令,特定Ｂ型肝炎ウイルス感染者給付金等の支給に関する特別措置法施行規則,とくていびーがたかんえんういるすかんせんしゃきゅうふきんとうのしきゅうにかんするとくべつそちほうしこうきそく,令和六年十二月二日
423M60000100145,府省令,社会保険診療報酬支払基金の特定Ｂ型肝炎ウイルス感染者給付金等支給関係業務に係る業務方法書に記載すべき事項を定める省令,しゃかいほけんしんりょうほうしゅうしはらいききんのとくていびーがたかんえんういるすかんせんしゃきゅうふきんとうしきゅうかんけいぎょうむにかかるぎょうむほうほうかきにきさいすべきじこうをさだめるしょうれい,平成二十三年十二月十六日
423M60000100146,府省令,社会保険診療報酬支払基金の特定Ｂ型肝炎ウイルス感染者給付金等支給関係業務に係る財務及び会計に関する省令,しゃかいほけんしんりょうほうしゅうしはらいききんのとくていびーがたかんえんういるすかんせんしゃきゅうふきんとうしきゅうかんけいぎょうむにかかるざいむおよびかいけいにかんするしょうれい,令和三年六月十八日
423M60000100152,府省令,東日本大震災により生じた放射性物質により汚染された土壌等を除染するための業務等に係る電離放射線障害防止規則,ひがしにほんだいしんさいによりしょうじたほうしゃせいぶっしつによりおせんされたどじょうとうをじょせんするためのぎょうむとうにかかるでんりほうしゃせんしょうがいぼうしきそく,令和八年四月一日
423M60000102009,府省令,厚生労働省関係東日本大震災復興特別区域法第二条第四項に規定する省令の特例に関する措置及びその適用を受ける復興推進事業を定める命令,こうせいろうどうしょうかんけいひがしにほんだいしんさいふっこうとくべつくいきほうだいにじょうだいよんこうにきていするしょうれいのとくれいにかんするそちおよびそのてきようをうけるふっこうすいしんじぎょうをさだめるめいれい,令和八年五月一日
423M60000180003,府省令,精神障害者の保健及び福祉に関する科目を定める省令,せいしんしょうがいしゃのほけんおよびふくしにかんするかもくをさだめるしょうれい,令和三年四月一日
423M60000200007,府省令,地域資源を活用した農林漁業者等による新事業の創出等及び地域の農林水産物の利用促進に関する法律施行規則,ちいきしげんをかつようしたのうりんぎょぎょうぶつとうによるしんじぎょうのそうしゅつとうおよびちいきののうりんすいさんぶつのりようそくしんにかんするほうりつしこうきそく,令和八年四月一日
423M60000200030,府省令,東日本大震災に対処するための土地改良法の特例に関する法律施行規則,ひがしにほんだいしんさいにたいしょするためのとちかいりょうほうのとくれいにかんするほうりつしこうきそく,令和七年四月一日
423M60000200034,府省令,東日本大震災に対処するための水産業協同組合の貸借対照表及び会計帳簿に計上する繰延資産の特例に関する省令,ひがしにほんだいしんさいにたいしょするためのすいさんぎょうきょうどうくみあいのちんしゃくたいしょうひょうおよびかいけいちょうぼにけいじょうするくりのべしさんのとくれいにかんするしょうれい,令和二年十二月一日
423M60000200066,府省令,農林水産省関係東日本大震災復興特別区域法施行規則,のうりんすいさんしょうかんけいひがしにほんだいしんさいふっこうとくべつくいきほうしこうきそく,令和六年四月一日
423M60000202009,府省令,東日本大震災復興特別区域法第四十九条第二項及び第五十五条第二項に規定する農林水産大臣に対する協議に関する命令,ひがしにほんだいしんさいふっこうとくべつくいきほうだいよんじゅうきゅうじょうだいにこうおよびだいごじゅうごじょうだいにこうにきていするのうりんすいさんだいじんにたいするきょうぎにかんするめいれい,令和六年四月一日
423M60000242001,府省令,農水産業協同組合貯金保険機構の震災特例業務の実施に関し必要な事項を定める命令,のうすいさんぎょうきょうどうくみあいちょきんほけんきこうのしんさいとくれいぎょうむのじっしにかんしひつようなじこうをさだめるめいれい,平成二十三年九月二十六日
423M60000242002,府省令,株式会社東日本大震災事業者再生支援機構法第八章に規定する農水産業協同組合貯金保険機構の業務の特例等に関する命令,かぶしきかいしゃひがしひほんだいしんさいじぎょうしゃさいせいしえんきこうほうだいはっしょうにきていするのうすいさんぎょうきょうどうくみあいちょきんほけんきこうのぎょうむのとくれいとうにかんするめいれい,平成二十三年十一月二十八日
423M60000400028,府省令,電気使用制限等規則,でんきしようせいげんとうきそく,令和二年十二月二十八日
423M60000400035,府省令,東日本大震災に対処するためのガス事業会計規則等の規定に基づく財務諸表の提出等の期限の特例に関する省令,ひがしにほんだいしんさいにたいしょするためのがすじぎょうかいけいきそくとうのきていにもとづくざいむしょひょうのていしゅつとうのきげんのとくれいにかんするしょうれい,平成二十三年六月三十日
423M60000400040,府省令,平成二十三年東北地方太平洋沖地震に起因して生じた事態に対応するための計量法施行規則の特例に関する省令,へいせいにじゅうさんねんとうほくちほうたいへいようおきじしんにきいんしてしょうじたじたいにたいおうするためのけいりょうほうしこうきそくのとくれいにかんするしょうれい,平成二十三年七月一日
423M60000400045,府省令,経済産業省関係総合特別区域法施行規則,けいざいさんぎょうしょうかんけいそうごうとくべつくいきほうせこうきそく,令和三年八月二日
423M60000400067,府省令,東日本大震災に対処するための中小企業における経営の承継の円滑化に関する法律施行規則の特例を定める省令,ひがしにほんだいしんさいにたいしょするためのちゅうしょうきぎょうにおけるけいえいのしょうけいのえんかつかにかんするほうりつせこうきそくのとくれいをさだめるしょうれい,令和三年八月二日
423M60000402001,府省令,原子力損害賠償・廃炉等支援機構の業務運営に関する命令,げんしりょくそんがいばいしょうはいろとうしえんきこうのぎょうむうんえいにかんするめいれい,平成二十六年八月十八日
423M60000408001,府省令,経済センサス活動調査規則,けいざいせんさすかつどうちょうさきそく,令和八年三月二十七日
423M60000482001,府省令,原子力損害賠償・廃炉等支援機構の業務方法書並びに財務及び会計に関する命令,げんしりょくそんがいばいしょうはいろとうしえんきこうのぎょうむほうほうしょならびにざいむおよびかいけいにかんするめいれい,平成二十九年十月一日
423M60000800013,府省令,土地利用履歴調査作業規程準則,とちりようりれきちょうささぎょうきていじゅんそく,平成二十三年三月十八日
423M60000800039,府省令,東日本大震災による被害を受けた公共土木施設の災害復旧事業等に係る工事の国等による代行に関する法律及び東日本大震災による被害を受けた公共土木施設の災害復旧事業等に係る工事の国等による代行に関する法律施行令の規定による権限の委任に関する省令,ひがしにほんだいしんさいによるひがいをうけたこうきょうどぼくしせつのさいがいふっきゅうじぎょうとうにかかるこうじのくにとうによるだいこうにかんするほうりつおよびひがしにほんだいしんさいによるひがいをうけたこうきょうどぼくしせつのさいがいふっきゅうじぎょうとうにかかるこうじのくにとうによるだいこうにかんするほうりつしこうれいのきていによるけんげんのいにんにかんするしょうれい,平成二十三年四月二十九日
423M60000800040,府省令,東日本大震災に対処するための特別の財政援助及び助成に関する法律の国土交通省関係規定の施行に関する省令,ひがしにほんだいしんさいにたいしょするためのとくべつのざいせいえんじょおよびじょせいにかんするほうりつのこくどこうつうしょうかんけいきていのしこうにかんするしょうれい,令和六年四月一日
423M60000800097,府省令,国土交通省関係東日本大震災復興特別区域法施行規則,こくどこうつうしょうかんけいひがしにほんだいしんさいふっこうとくべつくいきほうせこうきそく,令和三年七月十五日
423M60000800099,府省令,津波防災地域づくりに関する法律施行規則,つなみぼうさいちいきづくりにかんするほうりつしこうきそく,令和七年四月一日
423M60000802004,府省令,東日本大震災復興特別区域法第五十三条第五項、第五十四条第四項及び第九項並びに第五十六条第三項に規定する国土交通大臣等に対する協議に関する命令,ひがしにほんだいしんさいふっこうとくべつくいきほうだいごじゅうさんじょうだいごこうだいごじゅうよんじょうだいよんこうおよびだいきゅうこうならびにだいごじゅうろくじょうだいさんこうにきていするこくどこうつうだいじんとうにたいするきょうぎにかんするめいれい,平成二十三年十二月二十六日
423M60000802005,府省令,東日本大震災復興特別区域法第十八条第一項の認定の申請に係る都道府県公安委員会の意見の聴取に関する命令,ひがしにほんだいしんさいふっこうとくべつくいきほうだいじゅうはちじょうだいいっこうのにんていのしんせいにかかるとどうふけんこうあんいいんかいのいけんのちょうしゅにかんするめいれい,平成二十三年十二月二十六日
423M60000802008,府省令,指定避難施設の管理及び協定避難施設の管理協定に関する命令,していひなんしせつのかんりおよびきょうていひなんしせつのかんりきょうていにかんするめいれい,令和三年一月一日
423M60000808001,府省令,運輸事業の振興の助成に関する法律施行規則,うんゆじぎょうのしんこうのじょせいにかんするほうりつしこうきそく,平成二十三年九月三十日
423M60000900002,府省令,国土交通省・厚生労働省関係高齢者の居住の安定確保に関する法律施行規則,こくどこうつうしょうこうせいろうどうしょうかんけいこうれいしゃのきょじゅうのあんていかくほにかんするほうりつしこうきそく,令和七年十月一日
423M60000A00002,府省令,農林水産省・国土交通省関係東日本大震災復興特別区域法施行規則,のうりんすいさんしょうこくどこうつうしょうかんけいひがしにほんだいしんさいふっこうとくべつくいきほうしこうきそく,令和三年一月一日
423M60000A02001,府省令,東日本大震災復興特別区域法第四十八条第三項に規定する農林水産大臣、国土交通大臣等に対する協議に関する命令,ひがしにほんだいしんさいふっこうとくべつくいきほうだいよんじゅうはちじょうだいさんこうにきていするのうりんすいさんだいじんこくどこうつうだいじんとうにたいするきょうぎにかんするめいれい,平成二十九年四月二十六日
423M60000F80001,府省令,文部科学省・厚生労働省・農林水産省・経済産業省・国土交通省関係平成二十三年原子力事故による被害に係る緊急措置に関する法律施行規則,もんぶかがくしょうこうせいろうどうしょうのうりんすいさんしょうけいざいさんぎょうしょうこくどこうつうしょうかんけいへいせいにじゅうさんねんげんしりょくじこによるひがいにかかるきんきゅうそちにかんするほうりつしこうきそく,平成二十三年十月二十一日
423M60001000009,府省令,東日本大震災に対処するための窒素酸化物排出基準等を適用しない期間の特例に関する省令,ひがしにほんだいしんさいにたいしょするためのちっそさんかぶつはいしゅつきじゅんとうをてきようしないきかんのとくれいにかんするしょうれい,平成二十三年十月一日
423M60001000018,府省令,関係原子力事業者による協力措置に関する省令,かんけいげんしりょくじぎょうしゃによるきょうりょくそちにかんするしょうれい,平成二十三年八月三十日
423M60001000033,府省令,平成二十三年三月十一日に発生した東北地方太平洋沖地震に伴う原子力発電所の事故により放出された放射性物質による環境の汚染への対処に関する特別措置法施行規則,へいせいにじゅうさんねんさんがつじゅういちにちにはっせいしたとうほくちほうたいへいようおきじしんにともなうげんしりょくはつでんしょのじこによりほうしゅつされたほうしゃせいぶっしつによるかんきょうのおせんへのたいしょにかんするとくべつそちほうしこうきそく,令和八年四月一日
423M60001000034,府省令,汚染廃棄物対策地域の指定の要件等を定める省令,おせんはいきぶつたいさくちいきのしていのようけんとうをさだめるしょうれい,平成二十四年九月十九日
423M60001000035,府省令,環境省関係東日本大震災復興特別区域法施行規則,かんきょうしょうかんけいひがしにほんだいしんだいふっこうとくべつくいきほうしこうきそく,平成二十三年十二月二十六日
423M60001000037,府省令,除染実施区域に係る除染等の措置等を実施する者を定める省令,じょせんじっしくいきにかかるじょせんとうのそちとうをじっしするものをさだめるしょうれい,平成二十四年一月一日
423M60001800004,府省令,国土交通省・環境省関係東日本大震災復興特別区域法施行規則,こくどこうつうしょうかんきょうしょうかんけいひがしにほんだいしんさいふっこうとくべつくいきほうしこうきそく,平成二十七年六月一日
423M60001802001,府省令,東日本大震災復興特別区域法第四十九条第六項に規定する国土交通大臣、環境大臣等に対する協議に関する命令,ひがしにほんだいしんさいふっこうとくべつくいきほうだいよんじゅうきゅうじょうだいろっこうにきていするこくどこうつうだいじんかんきょうだいじんとうにたいするきょうぎにかんするめいれい,平成二十三年十二月二十六日
423M60001A00003,府省令,農林水産省・国土交通省・環境省関係東日本大震災復興特別区域法施行規則,のうりんすいさんしょうこくどこうつうしょうかんきょうかんけいひがしにほんだいしんさいふっこうとくべつくいきほうしこうきそく,平成二十三年十二月二十六日
423M60001F48001,府省令,地域資源を活用した農林漁業者等による新事業の創出等及び地域の農林水産物の利用促進に関する法律に基づく研究開発・成果利用事業計画の認定等に関する省令,ちいきしげんをかつようしたのうりんぎょぎょうぶつとうによるしんじぎょうのそうしゅつとうおよびちいきののうりんすいさんぶつのりようそくしんにかんするほうりつにもとづくけんきゅうかいはつせいかりようじぎょうけいかくのにんていとうにかんするしょうれい,令和二年十二月二十二日
423M60001F9A001,府省令,認可特定保険業者等に関する命令,にんかとくていほけんぎょうしゃとうにかんするめいれい,令和六年四月一日
423M60002000009,府省令,自衛官に対する入院時食事療養費等の額についての特例を定める省令,じえいかんにたいするにゅういんじしょくじりょうようひとうのがくについてのとくれいをさだめるしょうれい,平成二十三年五月二日
423M60400000005,規則,留置施設の巡察に関する規則,りゅうちしせつのじゅんさつにかんするきそく,平成二十三年四月一日
423M60400000008,規則,国家公安委員会行政文書管理規則,こっかこうあんいいんかいぎょうせいぶんしょかんりきそく,令和八年四月一日
423R00000001007,規則,平成二十三年原子力事故による被害に係る緊急措置に関する法律の施行に伴う会計検査の実施に関し必要な事項を定める規則,へいせいにじゅうさんねんげんしりょくじこによるひがいにかかるきんきゅうそちにかんするほうりつのせこうにともなうかいけいけんさのじっしにかんしひつようなじこうをさだめるきそく,令和二年十二月二十五日
423RJNJ08018023,規則,人事院規則八―一八（採用試験）,じんじいんきそくはちのじゅうはちさいようしけん,令和七年十二月一日
423RJNJ09129000,規則,人事院規則九―一二九（東日本大震災及び東日本大震災以外の特定大規模災害等並びに特定新型インフルエンザ等に対処するための人事院規則九―三〇（特殊勤務手当）の特例）,じんじいんきそくきゅうのひゃくにじゅうきゅうひがしにほんだいしんさいおよびひがしにほんだいしんさいいがいのとくていだいきぼさいがいとうならびにとくていしんがたいんふるえんざとうにたいしょするためのじんじいんきそくきゅうのさんじゅうとくしゅきんむてあてのとくれい,令和六年二月十五日
423RJNJ10013000,規則,人事院規則一〇―一三（東日本大震災により生じた放射性物質により汚染された土壌等の除染等のための業務等に係る職員の放射線障害の防止）,じんじいんきそくじゅうのじゅうさんひがしにほんだいしんさいによりしょうじたほうしゃせいぶっしつによりおせんされたどじょうとうのじょせんとうのためのぎょうむとうにかかるしょくいんのほうしゃせんしょうがいのぼうし,平成二十四年七月一日
423RPMD03310000,府省令,内閣官房に内閣官房副長官補の命を受け特定事項の企画及び立案に関する事務に従事する企画官を置く規則,ないかくかんぼうにないかくかんぼうふくちょうかんほのめいをうけとくていじこうのきかくおよびりつあんにかんするじむにじゅうじするきかくかんをおくきそく,平成二十七年四月十日
424AC0000000025,法律,福島復興再生特別措置法,ふくしまふっこうさいせいとくべつそちほう,令和八年四月一日
424AC0000000031,法律,新型インフルエンザ等対策特別措置法,しんがたいんふるえんざとうたいさくとくべつそちほう,令和八年六月一日
424AC0000000052,法律,特定タンカーに係る特定賠償義務履行担保契約等に関する特別措置法,とくていたんかーにかかるとくていばいしょうぎむりこうたんぽけいやくとうにかんするとくべつそちほう,令和二年十月一日
424AC0000000055,法律,特定多国籍企業による研究開発事業等の促進に関する特別措置法,とくていたこくせききぎょうによるけんきゅうかいはつじぎょうとうのそくしんにかんするとくべつそちほう,平成三十一年四月一日
424AC0000000057,法律,使用済小型電子機器等の再資源化の促進に関する法律,しようずみこがたでんしききとうのさいしげんかのそくしんにかんするほうりつ,平成二十五年四月一日
424AC0000000065,法律,子ども・子育て支援法,こどもこそだてしえんほう,令和八年四月一日
424AC0000000068,法律,社会保障の安定財源の確保等を図る税制の抜本的な改革を行うための消費税法の一部を改正する等の法律,しゃかいほしょうのあんていざいげんのかくほとうをはかるぜいせいのばっぽんてきなかいかくをおこなうためのしょうひぜいほうのいちぶをかいせいするとうのほうりつ,令和七年四月一日
424AC0000000083,法律,株式会社農林漁業成長産業化支援機構法,かぶしきがいしゃのうりんぎょぎょうせいちょうさんぎょうかしえんきこうほう,令和七年六月一日
424AC0000000084,法律,都市の低炭素化の促進に関する法律,としのていたんそかのそくしんにかんするほうりつ,令和十年六月十日
424AC0000000101,法律,財政運営に必要な財源の確保を図るための公債の発行の特例に関する法律,ざいせいうんえいにひつようなざいげんのかくほをはかるためのこうさいのはっこうのとくれいにかんするほうりつ,令和八年四月一日
424AC0000000102,法律,年金生活者支援給付金の支給に関する法律,ねんきんせいかつしゃしえんきゅうふきんのしきゅうにかんするほうりつ,令和七年六月一日
424AC0100000048,法律,東京電力原子力事故により被災した子どもをはじめとする住民等の生活を守り支えるための被災者の生活支援等に関する施策の推進に関する法律,とうきょうでんりょくげんしりょくじこによりひさいしたこどもをはじめとするじゅうみんとうのせいかつをまもりささえるためのひさいしゃのせいかつしえんとうにかんするしさくのすいしんにかんするほうりつ,平成二十四年六月二十七日
424AC0100000049,法律,劇場、音楽堂等の活性化に関する法律,げきじょうおんがくどうとうのかっせいかにかんするほうりつ,平成二十九年六月二十三日
424AC0100000061,法律,消費者教育の推進に関する法律,しょうひしゃきょういくのすいしんにかんするほうりつ,平成二十八年四月一日
424AC0100000090,法律,移植に用いる造血幹細胞の適切な提供の推進に関する法律,いしょくにもちいるぞうけつかんさいぼうのてきせつなていきょうのすいしんにかんするほうりつ,令和七年六月一日
424AC1000000002,法律,国家公務員の給与の改定及び臨時特例に関する法律,こっかこうむいんのきゅうよのかいていおよびりんじとくれいにかんするほうりつ,平成二十四年九月十九日
424AC1000000029,法律,国会議員の歳費及び期末手当の臨時特例に関する法律,こっかいぎいんのさいひおよびきまつてあてのりんじとくれいにかんするほうりつ,平成二十四年十二月一日
424AC1000000034,法律,警察等が取り扱う死体の死因又は身元の調査等に関する法律,けいさつとうがとりあつかうしたいのしいんまたはみもとのちょうさとうにかんするほうりつ,令和七年六月一日
424AC1000000047,法律,原子力規制委員会設置法,げんしりょくきせいいいんかいせっちほう,令和七年六月一日
424AC1000000050,法律,国等による障害者就労施設等からの物品等の調達の推進等に関する法律,くにとうによるしょうがいしゃしゅうろうしせつとうからのぶっぴんとうのちょうたつのすいしんとうにかんするほうりつ,令和七年十月一日
424AC1000000064,法律,社会保障制度改革推進法,しゃかいほしょうせいどかいかくすいしんほう,平成二十四年八月二十二日
424AC1000000080,法律,大都市地域における特別区の設置に関する法律,だいとしちいきにおけるとくべつくのせっちにかんするほうりつ,平成二十六年十一月一日
424AC1000000081,法律,古典の日に関する法律,こてんのひにかんするほうりつ,平成二十四年九月五日
424AC1000000082,法律,カネミ油症患者に関する施策の総合的な推進に関する法律,かねみあぶらしょうかんじゃにかんするせさくのそうごうてきなすいしんにかんするほうりつ,平成二十四年九月五日
424AC1000000092,法律,母子家庭の母及び父子家庭の父の就業の支援に関する特別措置法,ぼしかていのははおよびふしかていのちちのしゅうぎょうのしえんにかんするとくべつそちほう,令和五年四月一日
424CO0000000016,政令,復興特別所得税に関する政令,ふっこうとくべつしょとくぜいにかんするせいれい,令和八年四月一日
424CO0000000017,政令,復興特別法人税に関する政令,ふっこうとくべつほうじんぜいにかんするせいれい,令和六年四月一日
424CO0000000022,政令,復興庁組織令,ふっこうちょうそしきれい,令和八年四月一日
424CO0000000023,政令,復興推進会議令,ふっこうすいしんかいぎれい,平成二十四年二月十日
424CO0000000024,政令,復興推進委員会令,ふっこうすいしんいいんかいれい,平成二十四年二月十日
424CO0000000025,政令,復興庁設置法第四条第二項第三号イ及びロの事業を定める政令,ふっこうちょうせっちほうだいよんじょうだいにこうだいさんごういおよびろのじぎょうをさだめるせいれい,令和六年四月一日
424CO0000000026,政令,障がい者制度改革推進本部等における検討を踏まえて障害保健福祉施策を見直すまでの間において障害者等の地域生活を支援するための関係法律の整備に関する法律の施行に伴う関係政令の整備等及び経過措置に関する政令,しょうがいしゃせいどかいかくすいしんほんぶとうにおけるけんとうをふまえてしょうがいほけんふくしせさくをみなおすまでのあいだにおいてしょうがいしゃとうのちいきせいかつをしえんするためのかんけいほうりつのせいびにかんするほうりつのしこうにともなうかんけいせいれいのせいびとうおよびけいかそちにかんするせいれい,平成二十四年四月一日
424CO0000000037,政令,株式会社東日本大震災事業者再生支援機構法施行令,かぶしきがいしゃひがしにほんだいしんさいじぎょうしゃさいせいしえんきこうほうせこうれい,令和四年四月一日
424CO0000000040,政令,防衛省の職員に支給する特地勤務手当及び準特地勤務手当の月額の特例に関する政令,ぼうえいしょうのしょくいんにしきゅうするとくちきんむてあておよびじゅんとくちきんむてあてのげつがくのとくれいにかんするせいれい,平成二十四年三月一日
424CO0000000048,政令,平成二十三年等における特定地域に係る激甚災害及びこれに対し適用すべき措置の指定に関する政令,へいせいにじゅうさんねんとうにおけるとくていちいきにかかるげきじんさいがいおよびこれにたいしてきようすべきそちのしていにかんするせいれい,平成二十四年三月十四日
424CO0000000054,政令,関西国際空港及び大阪国際空港の一体的かつ効率的な設置及び管理に関する法律施行令,かんさいこくさいくうこうおよびおおさかこくさいくうこうのいったいてきかつこうりつてきなせっちおよびかんりにかんするほうりつしこうれい,令和四年四月一日
424CO0000000056,政令,犯罪による収益の移転防止に関する法律の一部を改正する法律の施行に伴う関係政令の整備等及び経過措置に関する政令,はんざいによるしゅうえきのいてんぼうしにかんするほうりつのいちぶをかいせいするほうりつのしこうにともなうかんけいせいれいのせいびとうおよびけいかそちにかんするせいれい,平成二十五年四月一日
424CO0000000115,政令,福島復興再生特別措置法施行令,ふくしまふっこうさいせいとくべつそちほうしこうれい,令和八年四月一日
424CO0000000132,政令,国民健康保険法の一部を改正する法律の施行に伴う国民健康保険の国庫負担金等の算定に関する政令の規定の整備及び経過措置に関する政令,こくみんけんこうほけんほうのいちぶをかいせいするほうりつのせこうにともなうこくみんけんこうほけんのこっこふたんきんとうのさんていにかんするせいれいのきていのせいびおよびけいかそちにかんするせいれい,平成二十四年四月六日
424CO0000000155,政令,刑事事件における第三者所有物の没収手続に関する応急措置法第二条第二項の規定による公告の方法を定める政令,けいじじけんにおけるだいさんしゃしょゆうぶつのぼっしゅうてつづきにかんするおうきゅうそちほうだいにじょうだいにこうのきていによるこうこくのほうほうをさだめるせいれい,平成二十四年六月二十二日
424CO0000000174,政令,特定タンカーに係る特定賠償義務履行担保契約等に関する特別措置法施行令,とくていたんかーにかかるとくていばいしょうぎむりこうたんぽけいやくとうにかんするとくべつそちほうしこうれい,令和八年四月一日
424CO0000000185,政令,内閣府設置法第四条第三項第七号の七の人工衛星等を定める政令,ないかくふせっちほうだいよんじょうだいさんこうだいななごうのななのじんこうえいせいとうをさだめるせいれい,平成三十年五月十一日
424CO0000000186,政令,宇宙政策委員会令,うちゅうせいさくいいんかいれい,平成二十八年七月二十九日
424CO0000000188,政令,国民年金及び企業年金等による高齢期における所得の確保を支援するための国民年金法等の一部を改正する法律の一部の施行に伴う経過措置に関する政令,こくみんねんきんおよびきぎょうねんきんとうによるこうれいきにおけるしょとくのかくほをしえんするためのこくみんねんきんほうとうのいちぶをかいせいするほうりつのいちぶのせこうにともなうけいかそちにかんするせいれい,平成二十七年四月一日
424CO0000000189,政令,東日本大震災に伴う国民年金法第三十条の四の規定による障害基礎年金の支給停止等に係る平成二十三年の所得の額の計算方法の特例に関する政令,ひがしにほんだいしんさいにともなうこくみんねんきんほうだいさんじゅうじょうのよんのきていによるしょうがいきそねんきんのしきゅうていしとうにかかるへいせいにじゅうさんねんのしょとくのがくのけいさんほうほうのとくれいにかんするせいれい,平成二十四年八月一日
424CO0000000203,政令,労働者派遣事業の適正な運営の確保及び派遣労働者の就業条件の整備等に関する法律等の一部を改正する法律の施行に伴う経過措置を定める政令,ろうどうしゃはけんじぎょうのてきせいなうんえいのかくほおよびはけんろうどうしゃのしゅうぎょうじょうけんのせいびとうにかんするほうりつとうのいちぶをかいせいするほうりつのしこうにともなうけいかそちをさだめるせいれい,平成二十四年七月二十五日
424CO0000000208,政令,平成二十四年六月八日から七月二十三日までの間の豪雨及び暴風雨による災害についての激甚災害並びにこれに対し適用すべき措置の指定に関する政令,へいせいにじゅうよんねんろくがつようかからしちがつにじゅうさんにちまでのあいだのごううおよびぼうふううによるさいがいについてのげきじんさいがいならびにこれにたいしてきようすべきそちのしていにかんするせいれい,平成二十四年八月十五日
424CO0000000224,政令,社会保障制度改革国民会議令,しゃかいほしょうせいどかいかくこくみんかいぎれい,平成二十四年九月十二日
424CO0000000227,政令,災害時における石油の供給不足への対処等のための石油の備蓄の確保等に関する法律等の一部を改正する法律の一部の施行に伴う関係政令の整備等に関する政令,さいがいじにおけるせきゆのきょうきゅうぶそくへのたいしょとうのためのせきゆのびちくのかくほとうにかんするほうりつとうのいちぶをかいせいするほうりつのいちぶのしこうにともなうかんけいせいれいのせいびとうにかんするせいれい,平成二十四年九月十五日
424CO0000000229,政令,原子力規制委員会設置法第二十二条第一項の員数を定める政令,げんしりょくきせいいいんかいせっちほうだいにじゅうにじょうだいいっこうのいんすうをさだめるせいれい,平成二十四年九月十九日
424CO0000000230,政令,原子力規制委員会組織令,げんしりょくきせいいいんかいそしきれい,令和七年七月一日
424CO0000000231,政令,原子炉安全専門審査会令,げんしろあんぜんせんもんしんさかいれい,平成二十四年九月十九日
424CO0000000232,政令,核燃料安全専門審査会令,かくねんりょうあんぜんせんもんしんさかいれい,平成二十四年九月十九日
424CO0000000234,政令,原子力防災会議令,げんしりょくぼうさいかいぎれい,平成二十四年九月十九日
424CO0000000244,政令,障害者虐待の防止、障害者の養護者に対する支援等に関する法律施行令,しょうがいしゃぎゃくたいのぼうししょうがいしゃのようごしゃにたいするしえんとうにかんするほうりつしこうれい,平成二十四年十月一日
424CO0000000249,政令,消費者安全調査委員会令,しょうひしゃあんぜんちょうさいいんかいれい,平成二十四年十月一日
424CO0000000272,政令,特定多国籍企業による研究開発事業等の促進に関する特別措置法第二条第五項第五号に規定する政令で定める業種等を定める政令,とくていたこくせききぎょうによるけんきゅうかいはつじぎょうとうのそくしんにかんするとくべつそちほうだいにじょうだいごこうだいごごうにきていするせいれいでさだめるぎょうしゅとうをさだめるせいれい,平成三十一年四月一日
424CO0000000281,政令,株式会社農林漁業成長産業化支援機構法施行令,かぶしきがいしゃのうりんぎょぎょうせいちょうさんぎょうかしえんきこうほうしこうれい,平成二十四年十二月三日
424CO0000000286,政令,都市の低炭素化の促進に関する法律施行令,としのていたんそかのそくしんにかんするほうりつしこうれい,令和七年四月一日
424CO0000000291,政令,消費者教育推進会議令,しょうひしゃきょういくすいしんかいぎれい,令和元年七月一日
424M60000002013,府省令,貸金業の規制等に関する法律施行令の一部を改正する政令附則第二十条第二項第一号ハに規定する会社に関する内閣府令,ちんきんぎょうのきせいとうにかんするほうりつしこうれいのいちぶをかいせいするせいれいふそくだいにじゅうじょうだいにこうだいいちごうはにきていするかいしゃにかんするないかくふれい,平成二十四年三月二十八日
424M60000002026,府省令,沖縄県における駐留軍用地跡地の有効かつ適切な利用の推進に関する特別措置法施行規則,おきなわけんにおけるちゅうりゅうぐんようちあとちのゆうこうかつてきせつなりようのすいしんにかんするとくべつそちほうしこうきそく,令和二年十二月二十五日
424M60000002048,府省令,店頭デリバティブ取引等の規制に関する内閣府令,てんとうでりばてぃぶとりひきとうのきせいにかんするないかくふれい,令和七年六月一日
424M60000002067,府省令,簡易郵便局法第四条第一項に規定する受託者の銀行法第五十二条の三十九第一項又は第二項の規定による届出に関する内閣府令,かんいゆうびんきょくほうだいよんじょうだいいっこうにきていするじゅたくしゃのぎんこうほうだいごじゅうにじょうのさんじゅうきゅうだいいっこうまたはだいにこうのきていによるとどけでにかんするないかくふれい,平成二十四年十月一日
424M60000004001,府省令,復興庁組織規則,ふっこうちょうそしききそく,令和八年四月一日
424M60000004002,府省令,復興庁所管に属する物品の無償貸付及び譲与に関する復興庁令,ふっこうちょうしょかんにぞくするぶっぴんのむしょうかしつけおよびじょうよにかんするふっこうちょうれい,平成二十四年二月十日
424M60000004003,府省令,福島復興再生特別措置法施行規則,ふくしまふっこうさいせいとくべつそちほうしこうきそく,令和五年六月九日
424M60000008079,府省令,郵政民営化法等の一部を改正する等の法律附則第十九条第一項第三号の総務省令で定める小包郵便物に相当するもの等を定める省令,ゆうせいみんえいかほうとうのいちぶをかいせいするとうのほうりつふそくだいじゅうきゅうじょうだいいっこうだいさんごうのそうむしょうれいでさだめるこづつみゆうびんぶつにそうとうするものとうをさだめるしょうれい,平成二十四年十月一日
